Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,,,,,
1944,Photon,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Mecha', 'Romance', 'Sci-Fi']",OVA,['Movic'],['AIC'],7.17,4570,4186,9380,6,Original,"Nov 21, 1997 to Feb 18, 1999",,,,,
1946,Ashita no Nadja,"['Adventure', 'Drama', 'Historical', 'Romance', 'Shoujo']",TV,['Asahi Broadcasting'],['Toei Animation'],7.66,6252,3116,17430,50,Original,"Feb 2, 2003 to Jan 25, 2004",,,,,
1947,Kikou Sennyo Rouran,"['Action', 'Fantasy', 'Mecha']",TV,['Starchild Records'],['Zexcs'],5.97,228,8723,1259,28,Original,"Nov 15, 2002 to May 30, 2003",,,,,
1949,Mahou no Chocolate,"['Drama', 'Romance']",OVA,,['Ishikawa Pro'],5.34,1506,7161,2542,1,Original,30-Aug-01,,,,,
1951,Manie-Manie: Meikyuu Monogatari,"['Adventure', 'Fantasy', 'Horror', 'Sci-Fi', 'Supernatural']",Movie,['Kadokawa Shoten'],['Madhouse'],7.06,5584,3256,14416,3,Original,15-Apr-89,,,,,
1952,Vampire Hunter,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Vampire', 'Fantasy']",OVA,,['Madhouse'],6.78,4787,3891,11338,4,Game,"Mar 21, 1997 to Mar 27, 1998",,,,,
1953,Code Geass: Hangyaku no Lelouch Picture Drama,"['Comedy', 'School', 'Slice of Life']",Special,,['Sunrise'],7.05,18506,2132,37744,9,Original,"Jan 27, 2007 to Sep 25, 2007",,,,,
1954,Rayearth,"['Action', 'Adventure', 'Fantasy']",OVA,"['Polygram Japan', 'Kodansha', 'TMS-Kyokuchi']",['TMS Entertainment'],7,5290,3985,10896,3,Manga,"Jul 25, 1997 to Nov 24, 1997",,,,,
1955,Kimagure Robot,"['Comedy', 'Fantasy', 'Sci-Fi']",TV,['Beyond C.'],['Studio 4°C'],6.13,826,8072,1714,10,Unknown,22-Dec-04,,,,,
1956,Ikkitousen: Dragon Destiny,"['Action', 'Super Power', 'Ecchi', 'Martial Arts', 'School']",TV,"['Genco', 'Atelier Musa', 'Gigno Systems']",['Arms'],6.91,27499,1650,54492,12,Manga,"Feb 26, 2007 to May 14, 2007",,,,,
1957,Ai Tenshi Densetsu Wedding Peach DX,"['Adventure', 'Magic', 'Comedy', 'Romance', 'Shoujo']",OVA,"['KSS', 'Nihon Ad Systems']",,6.76,1870,6055,3882,4,Unknown,"Dec 24, 1996 to Jul 25, 1997",,,,,
1958,Wish,"['Music', 'Shoujo']",Music,,,6.68,3252,5227,5854,1,Manga,17-Dec-97,,,,,
1959,Wild 7,"['Action', 'Police', 'Drama', 'Shounen']",OVA,"['Fuji TV', 'Tokuma Shoten']",['Pierrot Plus'],6.09,243,8621,1023,2,Manga,"Dec 17, 1994 to Feb 21, 1995",,,,,
1960,Sore Ike! Anpanman,"['Comedy', 'Fantasy', 'Kids']",TV,['Sotsu'],['TMS Entertainment'],6.64,419,8374,1240,,Picture book,"Oct 3, 1988 to ?",,,,,
1961,Arashi no Yoru ni,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",Movie,"['Shogakukan Productions', 'Mainichi Broadcasting System', 'TBS', 'Toho', 'SEDIC International', 'Hakuhodo DY Music &amp; Pictures', 'Mainichi Shimbun']",['Group TAC'],7.84,6747,3455,13992,1,Book,10-Dec-05,,,,,
1962,Chikyuu Bouei Kazoku,"['Action', 'Sci-Fi', 'Comedy', 'Drama']",TV,['Bandai Visual'],['Group TAC'],6.66,271,9019,991,13,Original,"Jan 9, 2001 to Mar 29, 2001",,,,,
1964,Sakura Taisen: Ecole de Paris,"['Action', 'Adventure', 'Game', 'Harem', 'Mecha', 'Sci-Fi']",OVA,"['Radix', 'Sega']",,6.55,831,7114,2494,3,Unknown,"Mar 19, 2003 to Aug 20, 2003",,,,,
1965,Sola,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",TV,['Lantis'],['Nomad'],7.31,37474,1263,79833,13,Manga,"Apr 7, 2007 to Jun 30, 2007",,,,,
1966,Ankoku Shinwa,"['Demons', 'Fantasy', 'Horror', 'Mystery', 'Psychological', 'Supernatural']",OVA,['Daiei'],['Ajia-Do'],4.16,603,7998,1606,2,Unknown,"Jan 26, 1990 to Feb 23, 1990",,,,,
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",Movie,['Sotsu'],['Sunrise'],7.29,3618,4553,7615,1,Original,28-May-05,,,,,
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Romance', 'Mecha']",Movie,['Sotsu'],['Sunrise'],7.21,3288,4751,6915,1,Original,29-Oct-05,,,,,
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",Movie,['Sotsu'],['Sunrise'],7.3,3171,4772,6812,1,Original,4-Mar-06,,,,,
1972,Meitantei Holmes,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Police']",TV,['Studio Take Off'],"['Studio Gallop', 'TMS Entertainment']",7.44,1852,4973,5393,26,Novel,"Nov 6, 1984 to May 21, 1985",,,,,
1973,X Densha de Ikou,"['Dementia', 'Mystery', 'Supernatural']",OVA,,['Madhouse'],5.87,553,7829,1544,1,Unknown,6-Nov-87,,,,,
1974,Glass no Kamen (2005),"['Drama', 'Shoujo']",TV,"['TMS Entertainment', 'MediaNet']",['Tokyo Movie Shinsha'],8.18,7334,2743,22092,51,Manga,"Apr 6, 2005 to Mar 29, 2006",,,,,
1975,Mutekiou Tri-Zenon,"['Mecha', 'Sci-Fi']",TV,['E&amp;G Films'],,5.98,98,9883,644,22,Unknown,"Oct 14, 2000 to Mar 17, 2001",,,,,
1977,Hijikata Toshizou: Shiro no Kiseki,"['Action', 'Historical', 'Drama', 'Samurai']",OVA,"['Imagica', 'Beyond C.']",['Studio 4°C'],6.3,837,7357,2243,1,Unknown,12-Jan-04,,,,,
1978,Onkyo Seimeitai Noiseman,"['Action', 'Fantasy', 'Sci-Fi']",Movie,['Bandai Visual'],['Studio 4°C'],6.65,3185,4932,6270,1,Unknown,22-Nov-97,,,,,
1979,Tobira wo Akete (1995),"['Dementia', 'Fantasy']",OVA,,['Studio 4°C'],6.11,1432,6897,2734,1,Unknown,1995,,,,,
1980,Trava: Fist Planet,"['Action', 'Comedy', 'Mecha', 'Sci-Fi', 'Space']",OVA,,['Madhouse'],6.64,4552,,10401,4,Unknown,,,,,,
1981,Twilight Q,"['Mystery', 'Psychological', 'Sci-Fi']",OVA,,"['Ajia-Do', 'Studio Deen']",6.46,1553,,4073,2,Original,,,,,,
1982,Osu,['Slice of Life'],Movie,,['Mushi Production'],5.42,1465,7264,2319,1,Original,5-Nov-62,,,,,
1983,Black Jack: Futari no Kuroi Isha,['Drama'],Movie,"['SKY Perfect Well Think', 'Nippon Television Network']",['Tezuka Productions'],7.35,1244,6524,3173,1,Unknown,17-Dec-05,,,,,
1984,Memory,['Mystery'],Movie,['Mushi Production'],,6.21,1194,7647,1987,1,Original,21-Sep-64,,,,,
1985,UFO Robo Grendizer,"['Mecha', 'Sci-Fi', 'Shounen']",TV,"['Fuji TV', 'Dynamic Planning']",['Toei Animation'],7.65,2797,4957,5751,74,Unknown,"Oct 5, 1975 to Feb 27, 1977",,,,,
1986,Wakusei Robo Danguard Ace,"['Mecha', 'Sci-Fi', 'Shounen']",TV,,['Toei Animation'],6.56,144,9532,717,56,Original,"Mar 6, 1977 to Mar 26, 1978",,,,,
1988,Himawari!!,"['Comedy', 'Romance']",TV,"['Starchild Records', 'Tohokushinsha Film Corporation']",['Arms'],6.54,2739,4521,8257,13,Original,"Jan 7, 2007 to Apr 1, 2007",,,,,
1989,Shizuku,['Comedy'],Movie,['Mushi Production'],,5.82,1050,7980,1729,1,Original,1-Oct-65,,,,,
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"['Fantasy', 'Magic', 'Comedy']",Movie,,['J.C.Staff'],6.14,411,9462,928,1,Game,15-Mar-97,,,,,
1991,Juusou Kikou Dancougar Nova,['Mecha'],TV,,['Production Reed'],6.03,1409,6036,3931,12,Unknown,"Feb 15, 2007 to May 3, 2007",,,,,
1992,Chou Kousoku Gran Doll,"['Action', 'Comedy', 'Mecha', 'School']",OVA,"['Bandai Visual', 'Zero-G Room']",,5.64,399,8828,1101,3,Unknown,"Aug 23, 1997 to Dec 18, 1997",,,,,
1993,Hanoka Recap,['Sci-Fi'],Special,['RAMS'],,4.19,289,,563,1,Unknown,,,,,,
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"['Adventure', 'Comedy', 'Fantasy', 'Game', 'Sci-Fi']",Special,['Bee Train'],,6.26,3805,4274,9690,1,Manga,24-Oct-03,,,,,
1995,Lingerie Senshi Papillon Rose,"['Ecchi', 'Magic', 'Sci-Fi', 'Parody']",OVA,['Studio Kelmadick'],,4.9,2213,5428,4842,1,Unknown,25-Apr-03,,,,,
1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,"['Comedy', 'Fantasy', 'Shoujo', 'Supernatural']",Special,['Nihon Ad Systems'],['Studio Deen'],6.8,3706,4691,7701,1,Manga,1-Nov-02,,,,,
1998,Amazing Nuts!,"['Adventure', 'Police', 'Romance', 'Music', 'Sci-Fi']",Music,,['Studio 4°C'],6.67,3662,4812,7217,4,Original,20-Dec-06,,,,,
1999,Sakura Taisen: Sumire,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,"['Radix', 'Sega']",,6.49,665,7752,1883,1,Unknown,18-Dec-02,,,,,
2000,Roujin Z,"['Comedy', 'Drama', 'Mecha', 'Sci-Fi']",OVA,"['Aniplex', 'TV Asahi', 'Movic', 'Sony Music Entertainment']",['APPP'],7.13,5183,3366,13234,1,Original,14-Sep-91,,,,,
2001,Tengen Toppa Gurren Lagann,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",TV,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Konami', 'Half H.P Studio', 'Bandai']",['Gainax'],8.74,448287,29,785056,27,Original,"Apr 1, 2007 to Sep 30, 2007",,,,,
2002,Heroic Age,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",TV,['Starchild Records'],['Xebec'],7.63,33672,1235,77402,26,Original,"Apr 2, 2007 to Oct 1, 2007",,,,,
2003,Tokyo Vice,"['Action', 'Mecha', 'Mystery', 'Sci-Fi']",OVA,,['J.C.Staff'],5.52,399,9039,965,1,Unknown,25-Jun-88,,,,,
2004,Hanada Shounen-shi,"['Supernatural', 'Comedy', 'Slice of Life', 'Drama']",TV,"['VAP', 'Nippon Television Network']",['Madhouse'],8.12,2447,4324,8062,25,Manga,"Oct 2, 2002 to Mar 26, 2003",,,,,
2006,Yu☆Gi☆Oh! (Movie),"['Game', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",Movie,,['Toei Animation'],7.02,19301,2252,33152,1,Manga,6-Mar-99,,,,,
2007,Dousou Kai Again,['Hentai'],OVA,['NuTech Digital'],['Arms'],5.83,479,8329,1385,2,Visual novel,"Jul 25, 2002 to Dec 20, 2002",,,,,
2008,Yawara! Sore Yuke Koshinuke Kids!!,"['Comedy', 'Martial Arts', 'Slice of Life', 'Sports']",Movie,,['Madhouse'],6.35,343,8838,1077,1,Manga,1-Aug-92,,,,,
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"['Action', 'Comedy', 'Drama', 'Martial Arts', 'Slice of Life', 'Sports']",Special,,['Madhouse'],7.42,486,8474,1215,1,Manga,19-Jul-96,,,,,
2010,Taiho Shichau zo in America,"['Action', 'Comedy', 'Police', 'Shounen']",Special,"['TBS', 'Kodansha']",['Studio Deen'],6.64,1243,6591,3003,1,Manga,29-Mar-02,,,,,
2011,Taiho Shichau zo Special,"['Action', 'Comedy', 'Police', 'Shounen']",TV,['TBS'],,7.13,1329,6132,3455,20,Manga,"Mar 30, 1999 to Apr 30, 1999",,,,,
2012,Jigoku Sensei Nube,"['Adventure', 'Comedy', 'Horror', 'Romance', 'School', 'Shounen', 'Supernatural']",TV,['TV Asahi'],['Toei Animation'],7.66,3443,3863,11066,49,Manga,"Apr 13, 1996 to Jun 21, 1997",,,,,
2013,Taiho Shichau zo The Movie,"['Action', 'Comedy', 'Drama', 'Police', 'Shounen']",Movie,"['Bandai Visual', 'Victor Entertainment', 'TBS']",['Studio Deen'],7.4,2250,5424,4824,1,Manga,29-Apr-99,,,,,
2014,Taiho Shichau zo: Second Season,"['Action', 'Comedy', 'Police', 'Shounen']",TV,['Kodansha'],['Studio Deen'],7.48,2593,4906,6284,26,Manga,"Apr 7, 2001 to Sep 29, 2001",,,,,
2015,Wind: A Breath of Heart,"['Comedy', 'School']",OVA,['Audio Tanaka'],['Ajia-Do'],6.17,626,7990,1777,1,Visual novel,27-Dec-02,,,,,
2016,Mermaid Forest OVA,"['Drama', 'Fantasy', 'Horror', 'Mystery']",OVA,['OB Planning'],['Studio Pierrot'],6.93,1923,5679,4448,1,Manga,16-Aug-91,,,,,
2017,Mermaid's Scar,"['Drama', 'Fantasy', 'Horror', 'Mystery']",OVA,,['Madhouse'],6.99,1846,5544,4516,1,Manga,24-Sep-93,,,,,
2018,Warau Hyouteki,"['Horror', 'Mystery']",OVA,,['Studio Pierrot'],6.37,1154,6891,2508,1,Manga,21-Mar-87,,,,,
2019,DNA Sights 999.9,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",OVA,,['Madhouse'],6.16,464,8091,1441,1,Manga,18-Dec-98,,,,,
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"['Adventure', 'Comedy', 'Historical', 'Fantasy', 'Shounen']",Special,,['Toei Animation'],7.32,11049,2943,21133,1,Manga,18-Dec-05,,,,,
2021,Youkou no Ken,"['Adventure', 'Comedy', 'Hentai']",OVA,"['Green Bunny', 'Kitty Media']",,6.33,798,7414,2207,2,Original,"May 28, 2004 to Jul 23, 2004",,,,,
2022,Fight!!,"['Action', 'Fantasy', 'Supernatural']",OVA,,['J.C.Staff'],5.16,273,9715,712,1,Unknown,18-Jun-93,,,,,
2023,Bakuen Campus Guardress,"['Action', 'Comedy', 'Supernatural', 'School', 'Shounen']",OVA,['Shueisha'],['Production I.G'],6.2,648,7687,1803,4,Original,"May 27, 1994 to Nov 25, 1994",,,,,
2024,Yoshimune,"['Comedy', 'Historical']",TV,['Ginga Ya'],,6.22,82,10822,460,24,Unknown,"Apr 6, 2006 to Sep 14, 2006",,,,,
2025,Darker than Black: Kuro no Keiyakusha,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']",TV,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic']",['Bones'],8.21,284473,76,561231,25,Original,"Apr 6, 2007 to Sep 28, 2007",,,,,
2026,Hayate no Gotoku!,"['Action', 'Harem', 'Comedy', 'Parody', 'Romance', 'Shounen']",TV,"['TV Tokyo', 'Shogakukan Productions', 'Studio Tulip']",['SynergySP'],7.7,65336,629,153728,52,Manga,"Apr 1, 2007 to Mar 30, 2008",,,,,
2027,Wind: A Breath of Heart Specials,"['Comedy', 'Romance', 'School']",Special,['Rondo Robe'],,6.3,590,8383,1500,4,Unknown,10-Dec-04,,,,,
2028,Zettai Muteki Raijin-Oh (1992),"['Sci-Fi', 'Mecha', 'Shounen']",OVA,['Toshiba EMI'],['Sunrise'],6.53,84,11453,311,4,Original,"Sep 30, 1992 to Feb 24, 1993",,,,,
2029,Sirius no Densetsu,"['Drama', 'Fantasy', 'Romance']",Movie,['Sanrio'],,6.93,906,6733,2628,1,Book,18-Jul-81,,,,,
2030,El Cazador de la Bruja,"['Adventure', 'Drama', 'Mystery']",TV,['Victor Entertainment'],['Bee Train'],7.29,12807,2130,37232,26,Original,"Apr 3, 2007 to Sep 25, 2007",,,,,
2031,Shining Tears X Wind,"['Action', 'Adventure', 'Fantasy', 'Magic']",TV,['Sega'],['Studio Deen'],6.6,9976,2623,26554,13,Game,"Apr 7, 2007 to Jun 30, 2007",,,,,
2032,Wellber no Monogatari: Sisters of Wellber,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical']",TV,"['Trans Arts', 'Nagoya TV Housou']",['Production I.G'],6.74,1942,4933,6483,13,Original,"Apr 4, 2007 to Jun 27, 2007",,,,,
2033,Tamala 2010: A Punk Cat in Space,"['Psychological', 'Comedy', 'Dementia', 'Sci-Fi']",Movie,,,6.66,1335,5454,4377,1,Original,19-Oct-02,,,,,
2034,Lovely★Complex,"['Comedy', 'Romance', 'Shoujo']",TV,"['TBS', 'TAP', 'Sony Music Entertainment', 'Shueisha', 'Nichion']",['Toei Animation'],8.18,159560,259,301381,24,Manga,"Apr 7, 2007 to Sep 29, 2007",,,,,
2035,Eikoku Koi Monogatari Emma: Molders-hen,"['Slice of Life', 'Romance', 'Historical', 'Drama', 'Seinen']",TV,,['Ajia-Do'],7.99,7187,3375,14934,12,Manga,"Apr 17, 2007 to Jul 3, 2007",,,,,
2036,"Cosmic Baton Girl Comet-san�?""['Sci-Fi'", 'Adventure', 'Drama'," 'Magic']""","Comet (12 years old in human years) is the princess of the Harmonica Star country and was to meet the prince of the Tambourine Star country at a ball where he'd pick a bride. But he isn't there and so Comet is sent to Earth to find him. He'll be known by the starlight in his eyes. She finds the Earth and she loves the people she meets there. Meanwhile, Princess Meteor of the Castanet Star country also arrives on Earth in search of the prince. Comet's companion is a little puppy with a star at the end of his tail named Rubba Ball. Of course, Comet was not the first to visit the Earth and love it, another before her did as well and married. Her pet (a white cat with bunny ears and a tiny heart on her tail named Bunny) continued life as a kind of fairy in the forest. Comet's power is drawn from the stars of her home and is channeled through her baton; she also wears a special pendant from where Rubba Ball immerges, and with which she can detect and find the prince. 
 
(Source: ANN)",TV,"['Group TAC', 'Yomiko Advertising']",['Nippon Animation'],7.3,822,7302,2196,Manga,"Apr 1, 2001 to Jan 27, 2002",https://myanimelist.net/anime/2036/Cosmic_Baton_Girl_Comet-san%E2%98%86,,
2037,Hime-chan no Ribbon,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",TV,['Nihon Ad Systems'],['Studio Gallop'],7.55,1518,5461,4587,61,Manga,"Oct 2, 1992 to Dec 3, 1993",,,,,
2038,Mahou no Star Magical Emi,"['Comedy', 'Magic', 'Shoujo', 'Slice of Life']",TV,,['Studio Pierrot'],6.76,627,7047,2303,38,Original,"Jun 7, 1985 to Feb 28, 1986",,,,,
2039,Mahou no Yousei Persia,"['Comedy', 'Magic']",TV,,['Studio Pierrot'],6.75,261,8132,1388,48,Original,"Jul 6, 1984 to May 31, 1985",,,,,
2040,Mahou no Angel Sweet Mint,"['Magic', 'Shoujo']",TV,['Youmex'],['Production Reed'],6.48,129,8475,1244,47,Original,"May 2, 1990 to Mar 27, 1991",,,,,
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"['Parody', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Shoujo']",TV,,['Nippon Animation'],6.68,3168,4781,7130,51,Manga,"Sep 3, 1994 to Aug 26, 1995",,,,,
2042,Five Star Stories,"['Action', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi']",Movie,['Kadokawa Shoten'],['Sunrise'],6.71,2978,4602,7033,1,Manga,11-Mar-89,,,,,
2043,Cat's Eye,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Romance']",TV,,['Tokyo Movie Shinsha'],7.24,3755,3988,9848,73,Manga,"Jul 11, 1983 to Jul 8, 1985",,,,,
2044,Mahou no Tenshi Creamy Mami,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Sci-Fi', 'Shoujo']",TV,['Kodansha'],['Studio Pierrot'],7.19,1744,4622,6778,52,Original,"Jul 1, 1983 to Jun 29, 1984",,,,,
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",OVA,,['Studio Pierrot'],6.42,177,9844,656,1,Original,28-Oct-84,,,,,
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",OVA,,['Studio Pierrot'],6.36,172,9941,632,1,Unknown,15-Jun-85,,,,,
2047,Ningyo,['Fantasy'],Movie,,['Mushi Production'],6.53,1473,6930,2674,1,Unknown,21-Sep-64,,,,,
2048,Kikou Ryohei Mellowlink,"['Action', 'Mecha', 'Military', 'Sci-Fi']",OVA,['VAP'],['Sunrise'],7.2,1413,5435,4344,12,Unknown,"Nov 21, 1988 to Apr 28, 1989",,,,,
2049,Kouryuu Densetsu Villgust,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",OVA,"['Bandai Visual', 'Movic']",['Animate Film'],6.17,521,8531,1280,2,Game,"Jan 21, 1993 to Mar 22, 1993",,,,,
2050,Honoo no Tenkousei,"['Action', 'Comedy', 'Martial Arts', 'Parody', 'School', 'Shounen', 'Sports']",OVA,"['Studio Fantasia', 'Youmex']",['Gainax'],6.74,1704,5990,3568,2,Manga,21-May-91,,,,,
2051,Akai Kiba: Blue Sonnet,"['Action', 'Drama', 'Sci-Fi', 'Shoujo', 'Super Power']",OVA,"['Mushi Production', 'Nippon Television Network']",['Tatsunoko Production'],6.09,481,8453,1302,5,Manga,"Jul 16, 1989 to Jun 25, 1990",,,,,
2052,Nozomi Witches,"['Romance', 'Sports']",OVA,['Group TAC'],,6.4,225,9282,847,3,Manga,"Aug 5, 1992 to Mar 10, 1993",,,,,
2053,Capricorn,"['Sci-Fi', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",OVA,"['Anime R', 'Aubec']",,5.57,574,7999,1513,1,Manga,5-Apr-91,,,,,
2054,Carol,"['Fantasy', 'Magic', 'Shoujo']",OVA,['Magic Bus'],,5.25,233,9592,683,1,Novel,21-Mar-90,,,,,
2055,Coo: Tooi Umi kara Kita Coo,"['Adventure', 'Slice of Life', 'Mystery', 'Drama']",Movie,,['Toei Animation'],6.91,411,8736,1137,1,Novel,19-Dec-93,,,,,
2056,Cosmo Police Justy,"['Action', 'Space', 'Super Power', 'Supernatural', 'Sci-Fi', 'Shounen']",OVA,,['Studio Pierrot'],5.71,593,8307,1301,1,Manga,20-Jul-85,,,,,
2057,Ojousama Sousamou,"['Action', 'Comedy', 'Mystery', 'Police']",OVA,,"['Gainax', 'Studio 4°C']",5.01,820,7668,1795,1,Original,1-Apr-96,,,,,
2058,Delpower X Bakuhatsu Miracle Genki!,"['Action', 'Sci-Fi', 'Comedy', 'Parody', 'Mecha', 'School']",OVA,['Nippon Columbia'],['Big Bang'],5.59,375,9584,793,1,Original,21-Dec-86,,,,,
2059,Mainichi ga Nichiyoubi,"['Comedy', 'Police', 'Romance']",OVA,"['Group TAC', 'Animate Film']",['Production I.G'],6.26,297,9194,882,6,Manga,"Sep 10, 1990 to Oct 25, 1992",,,,,
2060,Gall Force 1: Eternal Story,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",Movie,"['Movic', 'Sony Music Entertainment']","['AIC', 'Artmic', 'Animate Film']",6.6,1428,5979,3655,1,Original,28-Jul-86,,,,,
2061,Gall Force 2: Destruction,"['Action', 'Military', 'Sci-Fi', 'Space']",OVA,['Movic'],"['AIC', 'Artmic', 'Animate Film']",6.55,850,7768,1740,1,Original,21-Nov-87,,,,,
2062,Gall Force 3: Stardust War,"['Action', 'Military', 'Sci-Fi', 'Space']",OVA,"['Movic', 'CBS']","['AIC', 'Artmic', 'Animate Film']",6.55,761,7937,1614,1,Original,2-Nov-88,,,,,
2063,Rhea Gall Force,"['Action', 'Military', 'Sci-Fi', 'Mecha']",OVA,['Movic'],"['AIC', 'Artmic', 'Animate Film']",6.41,587,8111,1417,1,Original,21-Mar-89,,,,,
2064,Gall Force: Chikyuu Shou,"['Action', 'Military', 'Sci-Fi', 'Mecha']",OVA,['Artmic'],['AIC'],6.4,522,8153,1412,3,Original,"Dec 25, 1989 to Dec 1, 1990",,,,,
2065,Gall Force: New Era,"['Action', 'Military', 'Sci-Fi', 'Space', 'Mecha']",OVA,['Artmic'],['AIC'],5.92,481,8576,1205,2,Original,"Dec 1, 1991 to Jan 26, 1992",,,,,
2066,Gall Force: The Revolution,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",OVA,['Movic'],['AIC'],6.08,266,9235,887,4,Original,"Oct 2, 1996 to Mar 21, 1997",,,,,
2067,Gekiganger 3: The Movie,"['Action', 'Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",OVA,,['Xebec'],6.6,1395,6668,2985,1,Original,21-Feb-98,,,,,
2068,Sousei Kishi Gaiarth,"['Action', 'Sci-Fi', 'Adventure', 'Fantasy', 'Mecha']",OVA,"['AIC', 'Artmic']",,6.28,480,8102,1423,3,Original,"Apr 22, 1992 to Apr 28, 1993",,,,,
2069,Onna Senshi Efe & Jira: Gude no Monshou,"['Adventure', 'Fantasy']",Movie,,['J.C.Staff'],5.68,249,9806,678,1,Light novel,23-Jun-90,,,,,
2070,Guy: Youma Kakusei,"['Action', 'Space', 'Hentai', 'Sci-Fi']",OVA,,,5.69,470,8500,1207,2,Unknown,"Dec 6, 1988 to Jul 15, 1992",,,,,
2071,Hana yori Dango (Movie),"['Drama', 'Romance', 'Shoujo']",Movie,,,6.5,2291,5360,5320,1,Unknown,8-Mar-97,,,,,
2072,Idol Project,"['Adventure', 'Comedy', 'Music']",OVA,['KSS'],['Studio OX'],5.81,395,8727,1205,4,Unknown,"Sep 22, 1995 to Oct 24, 1997",,,,,
2073,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,"['Horror', 'Shoujo']",OVA,,,6.45,71,10600,445,6,Manga,"Sep 14, 1990 to Mar 8, 1991",,,,,
2074,Kero Kero Chime,"['Adventure', 'Fantasy', 'Comedy']",TV,['Studio Comet'],,6.55,157,9794,720,30,Manga,"Mar 6, 1997 to Sep 25, 1997",,,,,
2075,Kiko-chan Smile,"['Adventure', 'Comedy', 'Josei', 'Slice of Life']",TV,"['TBS', 'Magic Bus']",['Eiken'],6.43,77,10384,468,51,Manga,"Oct 5, 1996 to Sep 27, 1997",,,,,
2076,Kindaichi Shounen no Jikenbo,"['Mystery', 'Shounen']",TV,"['Dentsu', 'Yomiuri Telecasting']",['Toei Animation'],8.11,2601,3459,12578,148,Manga,"Apr 7, 1997 to Sep 11, 2000",,,,,
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,"['Mystery', 'School', 'Shounen']",Movie,"['Dentsu', 'Yomiuri Telecasting', 'Kodansha']",['Toei Animation'],7.19,695,7484,2053,1,Light novel,14-Dec-96,,,,,
2078,Landlock,"['Adventure', 'Fantasy', 'Sci-Fi']",OVA,"['Tokyo Kids', 'Sega', 'Sanctuary']",,5.68,580,8503,1273,2,Unknown,"Jun 21, 1996 to Sep 27, 1996",,,,,
2079,Majuu Senshi Luna Varga,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic']",OVA,['Kadokawa Shoten'],"['AIC', 'Studio Hakk']",5.96,270,9167,882,4,Light novel,"Mar 20, 1991 to Sep 20, 1991",,,,,
2080,Majokko Club Yoningumi: A Kuukan kara no Alien X,"['Action', 'Parody', 'Magic', 'Comedy', 'Sci-Fi']",OVA,,['Studio Pierrot'],5.8,184,10081,575,1,Original,28-Jul-87,,,,,
